year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2015,Chevrolet,Malibu,LS,Sedan,automatic,1g11b5sl0ff134458,nv,46.0,20132.0,gray,gray,gm financial,14900.0,14500.0,Fri May 22 2015 05:00:00 GMT-0700 (PDT)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab1fn613167,tx,5.0,10364.0,black,black,mid city mcandrew motors,15600.0,16000.0,Thu May 21 2015 04:00:00 GMT-0700 (PDT)
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrgkd6fj120029,tn,44.0,18515.0,white,black,m & b motors,25700.0,24000.0,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab6fn574687,tx,34.0,12395.0,gray,beige,tdaf remarketing,15150.0,15300.0,Wed Jun 03 2015 03:15:00 GMT-0700 (PDT)
2015,FIAT,500,Pop,Hatchback,manual,3c3cffar6ft545664,pa,46.0,1062.0,green,brown,bmw of manhattan inc,10600.0,10000.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Ford,Escape,SE,SUV,automatic,1fmcu0g99fua09914,fl,42.0,16655.0,white,black,enterprise rent a car,20600.0,20000.0,Thu May 21 2015 02:00:00 GMT-0700 (PDT)
2015,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3dt7feb09591,ga,49.0,2326.0,black,black,carworks inc,53600.0,53800.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f81fga35034,ca,46.0,18370.0,silver,black,enterprise rent a car/ars,30200.0,29500.0,Thu May 28 2015 05:30:00 GMT-0700 (PDT)
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f84fga56394,ca,46.0,18212.0,silver,beige,enterprise rent a car/ars,30200.0,29500.0,Thu May 28 2015 05:30:00 GMT-0700 (PDT)
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f88fga77894,fl,49.0,19138.0,—,black,enterprise rent a car,29800.0,29600.0,Thu Jun 04 2015 02:00:00 GMT-0700 (PDT)
2015,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g3xff131394,fl,41.0,10620.0,gray,beige,enterprise veh exchange/rental,25000.0,24000.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff5f1023931,ca,5.0,4349.0,white,black,commonwealth audi volkswagen,29300.0,28250.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,wauffafl4fn003623,ca,5.0,6137.0,white,black,commonwealth audi volkswagen,32100.0,31500.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff2f1035714,ca,49.0,4275.0,black,—,commonwealth audi volkswagen,29300.0,27750.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Audi,A3,2.0 TFSI Premium Plus quattro,Sedan,automatic,wauefgff9f1035810,ca,5.0,5569.0,white,black,commonwealth audi volkswagen,29200.0,28750.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,wauffafl3fn003936,ca,49.0,7136.0,black,black,commonwealth audi volkswagen,32100.0,30250.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Ford,Transit Wagon,350 XL Low Roof,Van,automatic,1fbzx2zm5fka26230,tx,49.0,10838.0,white,gray,michmich auto brokers,29100.0,28500.0,Thu May 28 2015 03:30:00 GMT-0700 (PDT)
2015,Ford,Taurus,SHO,Sedan,automatic,1fahp2kt7fg134320,il,43.0,20549.0,black,black,budget rac of atlanta,30000.0,30000.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Ford,Transit Wagon,350 XL Low Roof,Van,automatic,1fbzx2zm5fka15972,sc,28.0,3763.0,white,gray,enterprise veh exchange/rental,29300.0,28100.0,Thu May 21 2015 02:15:00 GMT-0700 (PDT)
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f89fg108596,ca,44.0,19245.0,silver,black,enterprise rent a car/ars,22000.0,20600.0,Thu May 28 2015 05:30:00 GMT-0700 (PDT)
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h97fr152249,pa,4.0,15928.0,silver,black,ars/enterprise rac,18500.0,18700.0,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2015,Ford,Mustang,GT,Coupe,automatic,1fa6p8cf2f5323410,il,44.0,18167.0,red,black,budget rac of atlanta,29600.0,29700.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae1fh586764,ny,42.0,6790.0,gray,gray,rental remarketing inc,13400.0,13500.0,Thu May 21 2015 02:15:00 GMT-0700 (PDT)
2015,GMC,Acadia,SLT-1,SUV,automatic,1gkkrrkd0fj141399,sc,45.0,14266.0,purple,brown,enterprise veh exchange/rental,31700.0,31600.0,Thu May 21 2015 02:15:00 GMT-0700 (PDT)
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflte31f6165677,fl,44.0,15715.0,black,tan,enterprise veh exchange/rental,25900.0,25500.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflye37f6112883,il,44.0,18476.0,silver,gray,ec sales llc,27700.0,27200.0,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2015,GMC,Terrain,SLT-2,SUV,automatic,2gkflte38f6166048,fl,44.0,15204.0,silver,black,enterprise veh exchange/rental,26000.0,25500.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Jeep,Cherokee,Trailhawk,SUV,automatic,1c4pjmbs9fw610373,il,46.0,18765.0,gray,black,budget rac of atlanta,27900.0,27300.0,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4je4fu059096,ca,5.0,335.0,silver,black,hyundai motor america/co car,38200.0,39300.0,Tue Jun 16 2015 05:00:00 GMT-0700 (PDT)
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c19f6031492,wi,46.0,7039.0,black,gray,kia motors america  inc,21100.0,21800.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Jeep,Wrangler,Rubicon,SUV,manual,1c4bjwcg9fl555781,pa,46.0,4161.0,gray,black,adcock brothers inc,32700.0,33000.0,Fri May 29 2015 02:00:00 GMT-0700 (PDT)
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c15f6023809,wi,42.0,7324.0,silver,gray,kia motors america  inc,21100.0,21400.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d78f5169611,wi,41.0,12447.0,black,black,kia motors america  inc,21100.0,21100.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c15f6031540,wi,45.0,9550.0,gray,gray,kia motors america  inc,21100.0,21500.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca67fg585196,wi,49.0,14194.0,gray,gray,kia motors america  inc,20100.0,20300.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c11f6031597,wi,42.0,8517.0,blue,gray,kia motors america  inc,21100.0,21500.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d77f5171480,wi,4.0,19694.0,white,black,kia motors america  inc,20900.0,21000.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d48f6019592,wi,4.0,19321.0,white,black,kia motors america  inc,36100.0,36700.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Sportage,LX,SUV,automatic,kndpbcac3f7706320,wi,44.0,17843.0,blue,black,kia motors america  inc,18600.0,18200.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Kia,Soul,+,Wagon,automatic,kndjp3a5xf7764854,il,46.0,21206.0,red,black,budget rac of atlanta,13600.0,14500.0,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT)
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a7xfg594974,tx,34.0,31096.0,burgundy,tan,avis corporation,19400.0,19500.0,Thu May 28 2015 03:30:00 GMT-0700 (PDT)
2015,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke2dy8f0472288,fl,44.0,14046.0,white,tan,ford of port richey,23800.0,24000.0,Thu May 21 2015 02:40:00 GMT-0700 (PDT)
2015,Mercedes-Benz,GLK-Class,GLK350,SUV,automatic,wdcgg5hbxfg357760,ca,44.0,8611.0,black,black,mercedes-benz financial services,35800.0,35250.0,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2015,Mitsubishi,Outlander Sport,SE,SUV,automatic,4a4ar4auxfe011983,mn,43.0,11273.0,white,black,mitsubishi north america,20200.0,20600.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap1fl854366,co,41.0,12654.0,gray,black,consolidated asset recovery systems  inc.,10200.0,9000.0,Tue Jun 02 2015 05:00:00 GMT-0700 (PDT)
2015,Toyota,Corolla,L,Sedan,automatic,2t1burhe3fc233709,ga,45.0,6327.0,white,black,capital one auto finance,14300.0,13500.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap1fl864976,il,45.0,19751.0,white,black,budget rac of atlanta,10700.0,11900.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk1fu031891,tx,43.0,2690.0,black,gray,tdaf remarketing,18900.0,18200.0,Wed Jun 17 2015 03:15:00 GMT-0700 (PDT)
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe89ff136777,tx,43.0,17954.0,gray,gray,music city autoplex llc,49600.0,50000.0,Wed May 27 2015 03:20:00 GMT-0700 (PDT)
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcpcreh8fg114583,fl,39.0,13663.0,black,black,enterprise veh exchange/rental,27300.0,27200.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Chevrolet,Cruze,LTZ,Sedan,automatic,1g1pg5sb1f7180927,ne,2.0,4481.0,gray,brown,hertz/tra,16150.0,9600.0,Wed May 20 2015 03:00:00 GMT-0700 (PDT)
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbekxf6167751,fl,46.0,13264.0,white,black,enterprise veh exchange/rental,21100.0,20400.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Chevrolet,Impala,LTZ,Sedan,automatic,2g1165s38f9103102,nc,43.0,13565.0,silver,black,hendrick durham auto mall,25200.0,26000.0,Wed May 27 2015 07:00:00 GMT-0700 (PDT)
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbek6f6168525,fl,47.0,13537.0,black,black,enterprise veh exchange/rental,21100.0,20500.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11f5sl5ff130345,ne,37.0,19422.0,burgundy,tan,enterprise vehicle exchange/davenport,18150.0,18200.0,Thu May 21 2015 03:30:00 GMT-0700 (PDT)
2015,Chevrolet,Malibu,LS,Sedan,automatic,1g11b5sl3ff105567,in,48.0,8355.0,gray,gray,gm financial,16300.0,15900.0,Thu May 21 2015 03:10:00 GMT-0700 (PDT)
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl2ff171294,sc,4.0,11321.0,white,beige,enterprise vehicle exchange / tra / rental / tulsa,16750.0,11500.0,Thu May 21 2015 01:30:00 GMT-0700 (PDT)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc0fr208586,fl,39.0,22540.0,white,gray,enterprise veh exchange/rental,51900.0,50800.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc0fr232352,il,27.0,8847.0,black,gray,remarketing by ge/bwas,50000.0,48000.0,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2015,Chrysler,200,C,Sedan,automatic,1c3ccccb1fn574741,az,36.0,8094.0,white,black,meridian remarketing,17150.0,17300.0,Thu May 21 2015 05:00:00 GMT-0700 (PDT)
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb8fn620048,mi,5.0,5543.0,black,black,gm financial,17700.0,18000.0,Thu May 21 2015 02:30:00 GMT-0700 (PDT)
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkdxfj140161,fl,49.0,13911.0,black,black,enterprise veh exchange/rental,26400.0,26800.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkd5fj165145,fl,45.0,18873.0,silver,black,enterprise veh exchange/rental,25800.0,26800.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb9fn613724,il,42.0,25462.0,black,black,budget rac of atlanta,17100.0,17000.0,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT)
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrhkd5fj140410,fl,43.0,15116.0,silver,gray,enterprise veh exchange/rental,26300.0,26800.0,Fri May 22 2015 02:20:00 GMT-0700 (PDT)
2015,Dodge,Journey,SXT,SUV,automatic,3c4pdcbg5ft542494,sc,39.0,14652.0,black,black,enterprise veh exchange/rental,19650.0,19600.0,Thu May 21 2015 02:15:00 GMT-0700 (PDT)
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej1fm101890,tx,48.0,10723.0,black,black,mid city mcandrew motors,11450.0,13000.0,Thu May 21 2015 04:00:00 GMT-0700 (PDT)
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2b69feb11703,il,35.0,17340.0,white,gray,enterprise/ars,32500.0,33300.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f89fga14955,mo,39.0,31366.0,blue,black,ars/enterprise,30600.0,31100.0,Tue May 26 2015 04:00:00 GMT-0700 (PDT)
2015,Ford,Expedition,XLT,SUV,automatic,1fmju1jt0fef04742,il,49.0,18229.0,black,black,enterprise/ars,34900.0,36000.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,BMW,3 Series,328i SULEV,Sedan,automatic,wba3c1c50fp851147,ca,44.0,5216.0,white,black,apexcars net,34800.0,31000.0,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2015,BMW,5 Series,535i,Sedan,automatic,wba5b1c52fd919185,ca,44.0,5111.0,white,black,financial services remarketing (lease),55300.0,53000.0,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2015,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfag8fc699520,pa,4.0,9412.0,black,black,spallco enterprises inc/non pgm,27900.0,28200.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfag6fc699516,pa,4.0,10976.0,black,black,spallco enterprises inc/non pgm,27900.0,29000.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a77fg412624,va,48.0,17747.0,white,gray,primeritus remarketing / executive auto sal,15250.0,14900.0,Thu Jun 11 2015 02:20:00 GMT-0700 (PDT)
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjweg4fl552977,ga,47.0,16547.0,yellow,black,budget rac of atlanta,32400.0,32600.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfagxfc699518,pa,5.0,12003.0,black,black,spallco enterprises inc/non pgm,27800.0,28200.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Kia,Soul,+,Wagon,automatic,kndjp3a59f7759225,pa,5.0,7953.0,red,black,avis rent a car/barbush rentals,14150.0,14600.0,Fri May 29 2015 02:00:00 GMT-0700 (PDT)
2015,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2vf1fa525685,ga,5.0,2301.0,white,black,mercedes benz of buckhead,83000.0,85500.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Lexus,IS 250,Base,Sedan,automatic,jthbf1d26f5045916,ga,45.0,7823.0,gray,black,carworks inc,32500.0,29800.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,MINI,Cooper,Base,Convertible,automatic,wmwzn3c52ft861671,ca,36.0,16.0,red,black,long beach bmw & long beach mini,25900.0,19900.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Kia,Sportage,LX,SUV,automatic,kndpbcac3f7699174,pa,48.0,12178.0,blue,black,avis rent a car/barbush rentals,18850.0,18600.0,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2015,Lexus,LX 570,Base,SUV,automatic,jtjhy7axxf4172048,ca,5.0,2613.0,black,tan,the car exchange,80000.0,81000.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u6xf1168733,wa,4.0,19301.0,blue,black,robert larson's hyundai,16450.0,16600.0,Wed Jun 03 2015 07:10:00 GMT-0700 (PDT)
2015,Mitsubishi,Mirage,DE,Hatchback,automatic,ml32a3hj4fh008068,nc,5.0,1359.0,silver,gray,santander consumer,9800.0,9900.0,Mon May 25 2015 02:30:00 GMT-0700 (PDT)
2015,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,55swf4kb8fu012002,ga,49.0,4772.0,blue,beige,mercedes benz of buckhead,38900.0,31000.0,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2015,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb4fg362492,ga,48.0,11471.0,black,—,mercedes-benz financial services,29300.0,30000.0,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap3fl845183,ga,26.0,2660.0,—,black,nissan motor acceptance corporation,10950.0,9200.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3apxfc143186,ga,43.0,3929.0,black,black,santander consumer,16500.0,15900.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Nissan,Frontier,SV,Crew Cab,automatic,1n6ad0ev3fn732080,ga,44.0,16405.0,blue,gray,budget rac of atlanta,23100.0,23900.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Nissan,Frontier,SV,Crew Cab,automatic,1n6ad0er4fn708017,ga,47.0,3061.0,—,gray,nissan motor acceptance corporation,22400.0,22600.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb4f1309856,ga,37.0,32214.0,white,black,avis corporation,21100.0,21000.0,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2015,Subaru,WRX,STI,Sedan,manual,jf1va2l63f9810165,az,41.0,3351.0,black,black,findlay toyota flagstaff,34400.0,33250.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk4fu496407,ga,39.0,13515.0,black,black,chrysler capital,18450.0,17900.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Volkswagen,Golf,TSI S,Hatchback,automatic,3vw217auxfm013812,ga,45.0,9296.0,red,black,vw credit,17350.0,18000.0,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2015,Cadillac,Escalade ESV,Premium,SUV,automatic,1gys4jkj9fr188038,ca,47.0,14407.0,black,black,commonwealth audi volkswagen,79000.0,75500.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcukrec7fg116447,tn,43.0,20410.0,white,black,midtown motors,31000.0,30000.0,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2015,Chevrolet,Corvette,Stingray,Coupe,automatic,1g1yb2d7xf5105908,ga,5.0,1314.0,white,black,lynn hines used cars,53900.0,53900.0,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg3fn589153,pa,4.0,12248.0,gray,beige,fca us llc,22700.0,21800.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg9fn589318,pa,4.0,14115.0,black,beige,fca us llc,22400.0,22200.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,C,Sedan,automatic,1c3ccccb9fn513511,pa,5.0,17839.0,gray,black,gray chrysler dodge jeep,16600.0,20000.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckcxfr229662,ga,42.0,17051.0,white,gray,innovative auto llc,51300.0,48200.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab0fn583823,pa,4.0,13424.0,blue,black,hertz corporation/gdp,15400.0,16500.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab7fn584449,pa,4.0,15250.0,gray,black,hertz corporation/gdp,15300.0,15800.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,S,Sedan,automatic,1c3cccdgxfn586347,pa,5.0,8497.0,silver,black,fca us llc,22900.0,25000.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab7fn520492,pa,4.0,740.0,silver,beige,fca us llc,15850.0,16200.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg7fn589351,pa,4.0,7863.0,blue,gray,fca us llc,23400.0,26400.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Chrysler,200,C,Sedan,automatic,1c3ccceg0fn589319,pa,4.0,20087.0,blue,beige,fca us llc,20100.0,21400.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct5fh740832,tx,44.0,12193.0,black,black,budget of omaha/ars,27000.0,26500.0,Thu May 21 2015 03:30:00 GMT-0700 (PDT)
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct3fh740814,tx,44.0,14976.0,black,black,budget of omaha/ars,25700.0,26600.0,Thu May 28 2015 03:30:00 GMT-0700 (PDT)
2015,Ford,Escape,S,SUV,automatic,1fmcu0f70fub10808,nc,44.0,5008.0,gray,gray,santander consumer,19250.0,18200.0,Mon May 25 2015 02:30:00 GMT-0700 (PDT)
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct6fh740824,tx,36.0,20683.0,black,black,budget of omaha/ars,25000.0,25400.0,Thu Jun 11 2015 03:30:00 GMT-0700 (PDT)
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct0fh740818,tx,41.0,19337.0,black,black,budget of omaha/ars,25300.0,26000.0,Thu May 21 2015 03:30:00 GMT-0700 (PDT)
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct0fh733948,tx,47.0,14127.0,black,black,budget of omaha/ars,26500.0,26300.0,Thu May 21 2015 03:30:00 GMT-0700 (PDT)
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct4fh740823,tx,44.0,15495.0,black,black,budget of omaha/ars,26200.0,26300.0,Thu May 21 2015 03:30:00 GMT-0700 (PDT)
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt8fgb53218,ga,42.0,18495.0,black,gray,easy car leasing llc dba brac of birmingham,37300.0,36700.0,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f86fga35045,sc,47.0,18022.0,white,beige,enterprise veh exchange/rental,29700.0,30100.0,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am7f5319936,nv,49.0,17175.0,black,black,budget rent a car/salt lake city,23000.0,23000.0,Fri May 22 2015 05:00:00 GMT-0700 (PDT)
2015,Ford,Transit Wagon,350 XL Low Roof,Van,automatic,1fbzx2zm7fka17979,mo,46.0,13667.0,white,gray,ars/enterprise,28800.0,30900.0,Tue May 26 2015 04:00:00 GMT-0700 (PDT)
2015,Ford,Mustang,GT,Coupe,manual,1fa6p8cf4f5308746,ga,5.0,11161.0,white,gray,ford motor credit company llc,31300.0,31600.0,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2015,Ford,Transit Van,250 High Roof,Transit Van,automatic,1ftnr2xm7fka25054,ga,45.0,18397.0,white,black,budget rac of atlanta,24800.0,25500.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2015,BMW,3 Series,328i SULEV,Sedan,automatic,wba3c1c53fk118636,ca,49.0,3419.0,gray,black,financial services remarketing (lease),35300.0,33250.0,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2015,BMW,X5,xDrive35i,SUV,automatic,5uxkr0c50f0k67880,pa,49.0,1924.0,brown,black,r hollenshead auto sales inc,56000.0,50250.0,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2015,Buick,Enclave,Premium Group,SUV,automatic,5gakrckd5fj110174,fl,43.0,6733.0,black,black,land rover palm beach,37500.0,39000.0,Thu May 21 2015 02:15:00 GMT-0700 (PDT)
2015,Ford,Mustang,EcoBoost,Coupe,manual,1fa6p8thxf5319946,nv,39.0,20010.0,black,black,budget rent a car/salt lake city,23400.0,23100.0,Fri Jun 19 2015 05:00:00 GMT-0700 (PDT)
2015,Ford,Mustang,GT,Coupe,automatic,1fa6p8cf5f5323417,nv,45.0,19256.0,red,black,budget rent a car/salt lake city,29200.0,28750.0,Fri May 22 2015 05:00:00 GMT-0700 (PDT)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af7fh040470,tx,43.0,15177.0,red,gray,all american autohaus inc.,14950.0,15300.0,Wed Jun 17 2015 03:15:00 GMT-0700 (PDT)
2015,Kia,Forte,EX,Sedan,automatic,knafx4a86f5338738,fl,5.0,2514.0,red,black,fiserv/crescent bank & trust,13700.0,14300.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Lexus,RX 350,Base,SUV,automatic,2t2zk1baxfc157431,ca,49.0,7917.0,white,beige,richard j bartlett jr enterprises,40100.0,42000.0,Thu May 21 2015 05:30:00 GMT-0700 (PDT)
2015,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,55swf4kb5fu020171,ga,48.0,11130.0,silver,—,carworks inc,38200.0,38400.0,Thu May 21 2015 03:00:00 GMT-0700 (PDT)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9fc140134,pa,39.0,26543.0,white,black,avis rent a car/barbush rentals,14600.0,14400.0,Fri May 29 2015 02:00:00 GMT-0700 (PDT)
